pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,date,dayofweek,hour,minute,distance,predicted_fare_amount
-73.963217,40.775138,-73.976656,40.775377,1,2011,5,19,3,16,1,1.1319496466718981,5.765427193209916
-73.960068,40.7702,-73.947106,40.777717,1,2011,5,19,3,16,1,1.3747755469023915,6.148474441018834
-73.958048,40.773759,-73.951247,40.78261,1,2011,5,19,3,16,1,1.138666156407623,5.673636445939906
-73.96217,40.670009,-73.983713,40.755256,1,2011,5,19,3,16,1,9.651386969959319,21.73351725659495
-74.000667,40.729827,-73.981437,40.674983,1,2009,12,27,6,4,0,6.310155663526733,15.778405149870537
-74.005329,40.708153,-73.921506,40.826457,1,2010,1,11,0,12,38,14.929220800255441,30.73609962287435
-73.977657,40.754037,-73.997581,40.756554,1,2010,1,11,0,12,38,1.7013920240487714,6.439581043692101
-73.992125,40.750094,-73.984186,40.755418,1,2010,1,11,0,12,38,0.8931248312482174,4.916267332219263
-73.999439,40.718767,-74.005827,40.733105,1,2010,1,11,0,12,38,1.6827392921507522,6.5332560330667775
-73.964804,40.772848,-73.982413,40.775231,1,2010,1,11,0,12,38,1.506291553043011,5.935014970373459
-73.979184,40.784738,-73.906095,40.890696,1,2010,10,16,5,9,26,13.289930885688259,27.5875391297443
-73.980816,40.742636,-73.998267,40.734082,1,2010,10,16,5,9,26,1.751128544662192,6.991921817920797
-73.971724,40.757895,-73.982244,40.768345,1,2014,7,25,4,18,6,1.4612391603153023,7.535912451768468
-73.975499,40.755592,-73.987396,40.738732,1,2014,7,25,4,18,6,2.1258225460040014,9.044748135179702
-73.940695,40.793201,-73.967085,40.76292,1,2014,7,25,4,18,6,4.034232344235825,12.493532299945969
-74.010071,40.703328,-74.008103,40.714753,1,2014,7,25,4,18,6,1.2811879083693736,7.561610941353365
-73.999883,40.720476,-74.006274,40.73941,1,2014,7,25,4,18,6,2.173150076675995,9.08299888318004
-74.006043,40.734961,-73.977479,40.746653,1,2013,3,18,0,15,54,2.7352235323759824,9.600081621295999
-73.979513,40.734847,-73.975006,40.741757,1,2013,3,18,0,15,54,0.8570678173629427,6.027972969363191
-73.990189,40.756666,-73.967197,40.757752,1,2010,5,13,3,6,34,1.9403399391219291,6.933828468564457
-73.957543,40.774416,-73.972916,40.750307,1,2010,5,13,3,6,34,2.977088835539088,8.961960622112997
-73.952351,40.809718,-73.870712,40.773949,1,2009,5,16,5,8,13,7.940636729888111,17.79702077414879
-73.9848,40.748152,-73.986849,40.761185,1,2014,5,13,1,21,7,1.4594464743371234,7.609360560056189
-73.979076,40.740523,-73.983344,40.721184,1,2014,5,13,1,21,7,2.18026613168417,9.264236400889104
-73.969432,40.764034,-73.968694,40.755134,1,2010,4,23,4,16,10,0.9915863513111468,5.201861175402655
-73.89417,40.768492,-73.910327,40.775894,1,2010,4,23,4,16,10,1.5901543452386746,5.9653842235817365
-73.993537,40.731019,-73.994353,40.741211,1,2010,4,23,4,16,10,1.1353837819757238,5.557630369711092
-73.87649536,40.77262497,-74.03878784,40.71214676,1,2015,5,25,0,22,13,15.236995006552299,34.42194372396398
-73.97891235,40.76501083,-74.0009613,40.7209549,1,2015,5,25,0,22,13,5.239154343484382,15.53327807469475
-73.995209,40.73926,-74.00364,40.747516,1,2013,11,16,5,18,33,1.1607179583098381,6.971160553772847
-73.982254,40.768733,-73.988601,40.727298,1,2013,11,16,5,18,33,4.6382879052087995,13.779994515004205
-73.974095,40.757259,-73.992243,40.725132,1,2013,11,16,5,18,33,3.8858021289444644,12.323317069892369
-73.980588,40.733907,-73.982902,40.755318,1,2013,11,16,5,18,33,2.388765496740268,9.163081385401256
-73.988522,40.737147,-73.978431,40.751605,1,2012,4,16,0,17,48,1.818586538308502,7.537506110413233
-73.993331,40.748017,-74.004001,40.733451,1,2012,4,16,0,17,48,1.8524078606573766,7.826670839830285
-73.978008,40.763131,-73.985303,40.7387,1,2012,4,16,0,17,48,2.7852412617469047,9.548550432495404
-74.005858,40.745297,-74.002156,40.724568,1,2014,12,29,0,12,55,2.325972130138869,9.837012878528867
-73.959819,40.760277,-73.908098,40.706288,1,2014,12,29,0,12,55,7.4183155868578,19.48338986910244
-73.987157,40.770959,-74.002056,40.737722,1,2014,12,29,0,12,55,3.903053452594177,12.764854839790473
-73.972332,40.761442,-73.962807,40.774086,1,2009,8,2,6,14,1,1.6186840783787775,6.029315197162759
-73.862126,40.768859,-74.007493,40.733003,1,2009,8,2,6,14,1,12.877913852580047,27.566261925259028
-73.991529,40.735208,-74.000782,40.738123,1,2009,8,2,6,14,1,0.844303223274167,4.854678233177424
-73.96810913,40.76234818,-73.89122009,40.75123596,1,2015,1,12,0,15,36,6.59309877121612,17.38238096930729
-73.78261566,40.64447021,-73.95469666,40.6875267,1,2015,1,12,0,15,36,15.283225956518539,33.705829277197836
-73.99458313,40.72480011,-73.99434662,40.69809341,1,2015,1,12,0,15,36,2.969720556416606,11.006685306124155
-74.0094223,40.71107864,-73.98642731,40.75799179,1,2015,1,12,0,15,36,5.564697854863576,15.40367057460844
-73.98045349,40.74541092,-73.96633911,40.75545502,1,2015,1,12,0,15,36,1.6312484851969637,8.005367454050429
-74.00749969,40.70539856,-73.9947052,40.75039673,1,2015,1,12,0,15,36,5.118411545900091,14.6083311659728
-73.97337341,40.75286865,-73.97050476,40.78364182,1,2015,1,12,0,15,36,3.4303423596580256,11.197685896561097
-73.967889,40.76249,-73.975091,40.752589,1,2014,9,4,3,19,52,1.2570002629692074,7.397879097149939
-73.995227,40.724976,-73.988438,40.719928,1,2014,9,4,3,19,52,0.8014981669607464,6.749173739048388
-73.984071,40.725288,-73.982809,40.73072,1,2014,9,4,3,19,52,0.6133016493039605,6.276656176456413
-74.005733,40.740181,-73.969853,40.802573,1,2014,9,4,3,19,52,7.567081808218383,18.934144730448338
-73.972751,40.757693,-73.974996,40.719875,1,2009,6,1,0,17,42,4.2094271837730615,11.451069040944276
-73.952743,40.77648,-73.975362,40.756814,1,2009,6,1,0,17,42,2.9000929698312987,8.690006143296728
-73.981468,40.778846,-73.974622,40.790416,1,2009,6,1,0,17,42,1.4097435020191103,5.6515453157720685
-73.987672,40.719822,-73.942791,40.720984,1,2010,9,21,1,1,35,3.78455173861354,10.77060570863614
-73.981994,40.763277,-73.979382,40.751996,1,2010,9,21,1,1,35,1.2735383350374072,5.9335463961588175
-73.982997,40.78164,-73.913695,40.744394,1,2013,5,26,6,15,18,7.156779670008297,17.9938776454959
-73.966414,40.757844,-73.982007,40.736523,1,2013,5,26,6,15,18,2.7103717956949716,9.606939141615726
-73.786994,40.833811,-73.788195,40.832286,1,2009,9,20,6,23,7,0.19739421060815804,2.679562877990861
-73.991003,40.734792,-73.954976,40.805095,1,2009,8,12,2,23,0,8.385437117580365,18.747327249894624
-74.001995,40.740374,-73.986181,40.756493,1,2012,7,18,2,9,44,2.23320169211479,8.333762208981739
-73.990624,40.745742,-73.992184,40.732874,1,2012,7,18,2,9,44,1.4368819454887203,7.022640444593662
-73.956118,40.784567,-73.95712,40.776885,1,2012,7,18,2,9,44,0.8583568370828035,5.583315353415969
-74.014528,40.716762,-74.005541,40.725659,1,2012,7,18,2,9,44,1.2459250059924796,6.6870158585970785
-73.967284,40.766723,-73.985557,40.74782,1,2009,9,25,4,21,43,2.6051697979376445,8.298138209913304
-73.973468,40.793797,-73.981078,40.748725,1,2009,9,25,4,21,43,5.052589860616008,13.022768456618792
-73.989622,40.741225,-73.992976,40.726265,1,2009,9,25,4,21,43,1.687312675986754,6.704725464885996
-74.007545,40.731879,-74.002982,40.731208,1,2009,9,25,4,21,43,0.39165499324786546,4.224962877890334
-73.987612,40.779678,-73.978942,40.745918,1,2009,9,25,4,21,43,3.8243038236361184,10.696990354101672
-74.003681,40.723811,-74.007696,40.740711,1,2009,9,25,4,21,43,1.9094057349949922,6.994008325819664
-73.991563,40.759682,-73.952642,40.780725,1,2009,3,22,6,20,58,4.027128627560536,10.316758735309804
-73.95751,40.717647,-73.967249,40.696145,1,2009,3,22,6,20,58,2.527922629572489,7.987440913155069
-73.980915,40.765639,-73.983704,40.742243,1,2011,12,9,4,21,19,2.612105724414967,9.245187429821954
-73.95601,40.768254,-73.960158,40.804628,1,2011,12,9,4,21,19,4.059658522937081,11.40655671735135
-73.958229,40.765062,-73.950274,40.772242,1,2011,12,9,4,21,19,1.0422121928095418,5.938372864286066
-73.951467,40.773494,-73.960005,40.776648,1,2013,7,5,4,20,44,0.7999274881153126,5.864816482234801
-73.991842,40.742182,-73.959614,40.765301,1,2013,12,20,4,15,58,3.7387081949148286,11.679898350068015
-73.992086,40.750111,-73.982725,40.770255,1,2013,12,20,4,15,58,2.3746219969532483,9.108981680004717
-74.003304,40.727279,-73.862323,40.768185,1,2013,12,20,4,15,58,12.717528478627777,28.523355001749906
-73.945746,40.807543,-73.978011,40.783188,1,2013,12,20,4,15,58,3.83550957169132,11.864274927368683
-74.009955,40.712233,-73.994165,40.7411,1,2014,10,6,0,14,37,3.4747214816904455,11.713602246170808
-73.977608,40.760686,-74.007794,40.712337,1,2014,10,6,0,14,37,5.947405543742344,16.7485682997185
-73.987062,40.766122,-73.985643,40.748253,1,2014,10,6,0,14,37,1.9905363704927947,8.965497602399296
-73.958385,40.780516,-73.975803,40.788087,1,2014,10,6,0,14,37,1.690953121371385,8.050381753453735
-73.98928833,40.74209595,-73.91073608,40.70460129,1,2015,1,18,6,23,9,7.823220803941756,20.049698419061542
-74.00305176,40.75430298,-73.98459625,40.77455139,1,2015,1,18,6,23,9,2.735915515633957,9.990489321381006
-73.991316,40.750236,-73.981285,40.780953,1,2014,5,1,3,14,11,3.518500929011468,11.22319993620988
-73.964933,40.759988,-73.972562,40.746584,1,2014,5,1,3,14,11,1.6230905934356477,7.886248110713609
-73.982972,40.765099,-73.980352,40.782348,1,2014,5,1,3,14,11,1.9306511420942551,8.235068668387953
-73.977971,40.748769,-73.988125,40.741061,1,2014,5,1,3,14,11,1.2109242323742984,7.157704704730577
-73.952316,40.783913,-73.966331,40.804133,1,2014,5,1,3,14,11,2.539111375530459,9.194635094025557
-73.931728,40.751955,-73.859278,40.751678,1,2014,5,1,3,14,11,6.1029176472081375,16.105647280056814
-73.960715,40.775941,-73.969277,40.764224,1,2012,5,22,1,14,54,1.4890777141967726,6.852636088220152
-74.011105,40.71635,-74.000455,40.723847,1,2012,5,22,1,14,54,1.224950224465844,6.62317716181451
-73.985383,40.768621,-73.98905,40.73906,1,2009,6,17,2,14,41,3.3015185578243633,9.551156136186705
-73.970114,40.753282,-73.990946,40.742157,1,2009,9,16,2,10,27,2.1470771056138314,7.37894700137565
-73.987392,40.726618,-73.987,40.726952,1,2009,9,16,2,10,27,0.04970383597787938,3.471389688710815
-73.970795,40.756071,-73.994233,40.750332,1,2014,2,6,3,13,26,2.0748372729678737,8.553067754219228
-73.9320755,40.69717026,-73.9006958,40.70168304,1,2015,4,16,3,2,42,2.692529464759246,10.03705407496875
-73.970449,40.764668,-73.870254,40.773234,1,2011,6,6,0,7,28,8.491360943410893,19.58541342924127
-73.984161,40.764534,-73.971491,40.763943,1,2011,6,6,0,7,28,1.0690822397849833,5.747304379231082
-73.979019,40.76253,-73.971439,40.766463,1,2011,6,6,0,7,28,0.7738139794450448,5.150667143779174
-74.007324,40.705582,-73.97043,40.758343,1,2011,6,6,0,7,28,6.639498186457827,16.196696169279903
-73.991607,40.750387,-74.001306,40.756562,1,2011,6,6,0,7,28,1.0671978940595033,5.808195551365998
-74.013508,40.715665,-73.974745,40.763557,1,2013,2,27,2,19,25,6.24699168956262,16.022708291369554
-73.992242,40.753897,-73.975576,40.786925,1,2013,2,27,2,19,25,3.9315852664733666,11.529254553347187
-73.982104,40.731339,-73.980675,40.764404,1,2013,2,27,2,19,25,3.678635493433415,11.148222467481787
-73.962787,40.755026,-73.971735,40.757937,1,2013,2,27,2,19,25,0.8202521313297735,5.81603307299622
-73.959702,40.762662,-73.957979,40.774647,1,2013,2,27,2,19,25,1.3405489820019887,6.6667770278817216
-73.992079,40.734492,-74.009713,40.72284,1,2013,2,27,2,19,25,1.9714603688618006,8.320461449499021
-73.985365,40.74493,-73.969717,40.758607,1,2014,10,3,4,1,6,2.01253604309675,8.586453281799095
-73.947538,40.703967,-73.95149,40.714057,1,2014,10,3,4,1,6,1.1703648901483314,7.129119555094121
-73.981524,40.75807,-73.959256,40.77087,1,2010,6,26,5,0,14,2.354330252424849,7.520707366273996
-73.98161,40.728387,-73.992199,40.74358,1,2009,9,15,1,8,28,1.9105002152048502,6.862712441612416
-73.952158,40.769755,-73.987225,40.753464,1,2009,9,15,1,8,28,3.46471749979165,9.79925058061906
-73.962204,40.763629,-73.970626,40.751792,1,2009,9,15,1,8,28,1.4952006665227153,6.060799913921983
-73.984643,40.76933,-73.983048,40.761024,1,2009,9,15,1,8,28,0.9333036858122159,4.996783616123707
-73.98361,40.726014,-73.957599,40.711445,1,2011,8,9,1,5,27,2.725774162993708,9.225922029307185
-74.015996,40.711539,-74.003008,40.720102,1,2010,10,20,2,8,49,1.450809915148783,6.557782677904356
-73.979833,40.765327,-73.990916,40.763583,1,2010,10,20,2,8,49,0.9533333334198072,5.349889942037521
-74.009281,40.718653,-73.998245,40.720198,1,2012,2,8,2,11,14,0.945805793036306,5.943170686774238
-73.974881,40.756979,-73.986397,40.741872,1,2012,2,8,2,11,14,1.9398140420549836,7.693548509841435
-73.999897,40.737769,-73.974859,40.741819,1,2012,2,8,2,11,14,2.1569971934999996,8.076452682637068
-74.006711,40.743959,-73.908521,40.84449,1,2013,8,7,2,2,16,13.90262695264888,29.97989134234217
-73.976261,40.755331,-73.919631,40.775256,1,2012,10,26,4,0,32,5.25877087710227,13.826974849854082
-74.005001,40.741074,-73.991392,40.74636,1,2012,7,18,2,22,34,1.2883850789832885,6.810139551259681
-73.999557,40.738563,-73.958558,40.778028,1,2011,5,17,1,22,9,5.584088211142437,14.229458338494396
-73.978117,40.784019,-73.923753,40.761329,1,2009,4,4,5,0,20,5.227141850647393,12.63872974899266
-73.970345,40.785578,-73.952208,40.803431,1,2009,4,4,5,0,20,2.504391826984433,7.157985767840842
-73.965311,40.790885,-73.982895,40.742901,1,2009,4,4,5,0,20,5.537273511159773,13.447145302070112
-73.993632,40.749627,-73.974214,40.755749,1,2009,9,4,4,18,43,1.7716596077659634,6.608504923017222
-73.99296,40.752818,-73.961661,40.76826,1,2009,9,4,4,18,43,3.1460346521751457,9.103429918250868
-73.993165,40.752778,-73.987205,40.722288,1,2010,9,19,6,17,13,3.4273234372532366,10.336737680185138
-73.978527,40.748203,-73.958505,40.783477,1,2010,9,19,6,17,13,4.269388115157766,11.350682247346072
-74.006683,40.74924,-73.9817,40.739148,1,2010,9,19,6,17,13,2.3851637555523575,8.231088094130541
-73.97291,40.763937,-73.962063,40.768672,1,2010,9,19,6,17,13,1.0543689093973934,5.426634449108747
-74.000133,40.728613,-73.99042,40.773125,1,2010,9,19,6,17,13,5.016685611591889,12.867191789320373
-73.972688,40.764564,-73.991288,40.750916,1,2010,9,19,6,17,13,2.1811525074480853,7.744391248537113
-73.976937,40.749262,-74.004709,40.747022,1,2013,3,19,1,18,8,2.3527308751340867,8.940753238120692
-73.973063,40.752228,-73.949002,40.781975,1,2013,3,19,1,18,8,3.879042747100982,11.479993665384995
-73.980114,40.765367,-73.977521,40.753716,1,2011,11,22,1,0,15,1.3138131754334728,6.44538061578146
-73.986419,40.74144,-74.007868,40.711512,1,2011,11,22,1,0,15,3.7870085335260133,11.44865478401016
-73.946333,40.780503,-73.951791,40.786319,1,2011,4,23,5,11,1,0.793353011102097,4.819332620178557
-74.00477,40.73741,-73.991222,40.733092,1,2011,4,23,5,11,1,1.2383712115266141,6.118659182061947
-73.979664,40.786295,-73.973848,40.791591,1,2011,4,23,5,11,1,0.7658564136197381,4.833112127265281
-74.004151,40.720935,-74.016805,40.715494,1,2012,10,19,4,6,56,1.2261146363107196,6.796321116848958
-73.977783,40.742138,-73.984488,40.73988,1,2012,10,19,4,6,56,0.6181745381168137,5.42395690623016
-74.007771,40.742721,-73.994421,40.73967,1,2009,12,16,2,14,45,1.1747717741752612,5.791154783791967
-73.978666,40.772754,-73.969209,40.762848,1,2009,12,16,2,14,45,1.3592589305990386,5.962317343098448
-73.978239,40.755468,-73.978239,40.755468,1,2009,12,16,2,14,45,0.0,3.4012072849450306
-73.98852,40.748328,-73.987971,40.759676,1,2012,8,13,0,21,49,1.2626888471062965,6.724708895927392
-73.97291,40.789394,-73.976602,40.785239,1,2012,8,13,0,21,49,0.5568427236371527,5.268074263844255
-73.986586,40.761474,-73.980872,40.764413,1,2012,8,13,0,21,49,0.5817139298294369,5.426425555125547
-73.965679,40.75442,-73.971779,40.761931,1,2010,11,8,0,10,1,0.9805670152791244,5.502394972909997
-73.982266,40.768804,-73.966889,40.757766,1,2010,11,8,0,10,1,1.7842712200637196,7.132420312224099
-73.993903,40.751274,-74.003664,40.756575,1,2010,11,8,0,10,1,1.0116560815822593,5.68741416243904
-73.99882,40.756893,-74.009971,40.721444,1,2010,11,8,0,10,1,4.052167366749855,11.772630184522882
-73.874434,40.774032,-73.988208,40.748675,1,2010,11,8,0,10,1,9.988612519874698,22.587463657265744
-73.995444,40.744839,-73.992015,40.738386,1,2010,11,8,0,10,1,0.7735127037820904,5.3538656690674316
-73.959085,40.763407,-73.955169,40.77737,1,2010,12,5,6,16,35,1.5872521557637236,6.4628889092603
-73.991952,40.737903,-73.969573,40.757395,1,2010,12,5,6,16,35,2.872582648183082,9.059099020771441
-73.983184,40.744274,-73.969536,40.762686,1,2014,10,15,2,12,10,2.3480088005642696,9.36247143609694
-73.978828,40.781733,-73.980135,40.735191,1,2009,4,1,2,19,28,5.176412113800482,13.131106766589937
-73.976257,40.744495,-73.989238,40.723005,1,2009,4,1,2,19,28,2.628003340536372,8.28717967018531
-73.96585,40.758439,-73.972377,40.746551,1,2009,4,1,2,19,28,1.4316643665839,5.832274371897938
-74.014787,40.70466,-73.982302,40.782299,1,2009,4,1,2,19,28,9.056469109052937,19.91285018761232
-73.987106,40.73634,-73.979712,40.74933,1,2009,4,1,2,19,28,1.573019152834751,6.054203134227123
-73.961649,40.767551,-73.985642,40.758676,1,2009,4,1,2,19,28,2.248813260557545,7.318364510568699
-73.978115,40.729547,-73.955607,40.770244,1,2011,11,26,5,2,4,4.906453880278793,12.891674017952255
-73.984499,40.76066,-73.953607,40.801587,1,2011,11,26,5,2,4,5.241751602550491,13.380670742520806
-73.995716,40.759663,-73.97986,40.753014,1,2009,1,11,6,7,56,1.5265292337853675,5.590130908472474
-73.960837,40.775215,-73.958648,40.780852,1,2009,1,11,6,7,56,0.6533450612996387,3.665336037517932
-73.991738,40.735053,-73.97837,40.72891,1,2012,5,30,2,9,19,1.3173250864145136,6.68748396581293
-73.948341,40.7449,-73.954547,40.691149,1,2014,6,10,1,1,6,5.999688047892214,16.475273693018607
-73.984041,40.762327,-74.017139,40.70755,1,2014,6,10,1,1,6,6.698988298003123,17.865786996871066
-73.988966,40.758374,-73.960686,40.605007,1,2014,6,10,1,1,6,17.21957827391503,38.57094295403226
-73.984461,40.67543,-74.026932,40.633619,1,2014,10,28,1,22,42,5.8695128943269275,17.062438516298926
-73.976489,40.751371,-73.94121,40.705572,1,2014,10,28,1,22,42,5.896796882779455,16.65239822805586
-73.958437,40.775546,-73.976811,40.758671,1,2009,3,20,4,12,14,2.4321451771291414,7.483015629510646
-73.983242,40.75613,-73.978458,40.763154,1,2009,3,20,4,12,14,0.8788458909975154,4.489013650800757
-73.99958,40.761225,-73.987718,40.741325,1,2009,3,20,4,12,14,2.427924487226368,7.662735695203082
-73.995301,40.749774,-73.995201,40.749763,1,2009,3,20,4,12,14,0.008512117403250119,2.972726254197255
-73.962491,40.768017,-73.968234,40.762069,1,2009,3,20,4,12,14,0.8193703760202138,4.372260009371644
-73.973461,40.754343,-73.97891,40.740602,1,2009,3,20,4,12,14,1.5953937703372179,6.008253799561203
-73.988012,40.774803,-74.016043,40.707869,1,2009,3,20,4,12,14,7.808409448657448,18.188439528364484
-73.987574,40.765459,-73.993091,40.748663,1,2010,6,20,6,12,42,1.9245745514370711,7.069859227801658
-73.986405,40.759664,-74.009152,40.713137,1,2010,6,20,6,12,42,5.51715471847252,14.16690282018476
-73.966317,40.758152,-73.958534,40.769827,1,2014,8,5,1,16,9,1.4542995565576302,7.588885705637267
-73.980066,40.77067,-73.975114,40.777353,1,2014,11,6,3,1,40,0.8521185243404757,6.366051726812543
-73.990667,40.724494,-73.977593,40.687579,1,2014,11,6,3,1,40,4.250131609244593,13.414966733659526
-73.984668,40.748194,-74.005409,40.738184,1,2014,11,6,3,1,40,2.071747305820743,8.970790268174028
-73.982874,40.739409,-73.977047,40.74353,1,2014,7,19,5,21,5,0.6715479573465918,6.212899726309615
-74.002809,40.760574,-73.975198,40.74816,1,2014,7,19,5,21,5,2.704524291208245,10.13175181447673
-73.997557,40.751307,-73.9625,40.76505,1,2014,7,19,5,21,5,3.3247543420829992,11.112026905411312
-73.985224,40.723697,-73.985909,40.740084,1,2014,7,19,5,21,5,1.823067692300414,8.386533523159073
-73.9861908,40.75645447,-73.97491455,40.7608757,1,2015,2,19,3,11,39,1.0694540697194803,6.869797276176655
-73.98238373,40.77285385,-73.98173523,40.75501251,1,2015,2,19,3,11,39,1.9846208963901626,8.706638468122492
-73.9720993,40.75419617,-73.96342468,40.76365662,1,2015,2,19,3,11,39,1.2807930516354828,7.199112089369123
-73.979168,40.756402,-73.986985,40.745353,1,2012,10,2,1,14,17,1.393927806992508,7.119257691823464
-73.985415,40.768877,-73.960027,40.763775,1,2012,10,2,1,14,17,2.2120816820112035,8.538081172188072
-74.006466,40.736698,-73.993648,40.747341,1,2012,4,17,1,9,47,1.6020941053367055,7.087829237245614
-74.007552,40.705598,-74.00319,40.750385,1,2012,4,17,1,9,47,4.993640080151788,13.399846246994343
-73.976826,40.751737,-73.885219,40.772139,1,2012,4,17,1,9,47,8.041971929568879,18.946764682287608
-73.997463,40.721072,-73.931555,40.705068,1,2011,4,16,5,0,1,5.833091821095446,14.78265230071736
-73.971712,40.794476,-73.963901,40.795299,1,2011,4,16,5,0,1,0.6638724711740059,4.4764531334466255
-73.987141,40.771042,-73.984731,40.742177,1,2010,6,18,4,8,54,3.2160586460184795,9.573691492167313
-74.002424,40.739848,-73.965226,40.80082,1,2010,6,18,4,8,54,7.468474267087635,17.050776959652694
-73.958839,40.815284,-73.952729,40.783472,1,2010,6,18,4,8,54,3.5745311316893904,9.965268360465302
-73.957544,40.717907,-73.955038,40.734148,1,2012,10,20,5,0,36,1.8182242711657233,7.504462655165071
-73.992466,40.758269,-73.948565,40.639953,1,2012,10,20,5,0,36,13.666799362864838,30.91966552569022
-73.976816,40.780038,-73.968324,40.786633,1,2012,10,20,5,0,36,1.0241973901831458,5.824530750923941
-73.986264,40.756778,-73.989595,40.771297,1,2014,6,19,3,22,37,1.638633976126115,7.884910498448335
-73.983278,40.730535,-73.973029,40.755788,1,2014,6,19,3,22,37,2.9377616117811165,10.362228440122522
-73.988514,40.737408,-73.946425,40.77482,1,2014,6,19,3,22,37,5.465703208234087,14.995470607280367
-73.962233,40.76452,-73.978196,40.749645,1,2011,5,11,2,13,24,2.131570406211301,7.812978803958458
-74.001073,40.741482,-73.988362,40.759456,1,2011,5,11,2,13,24,2.2673679549430825,8.00044136058284
-73.994346,40.732181,-73.995159,40.739841,1,2011,5,11,2,13,24,0.8545042965777124,5.449981938021324
-74.000167,40.719471,-73.986404,40.740075,1,2014,4,9,2,8,42,2.567860301472351,9.553725318619968
-73.961295,40.74491,-73.962252,40.735151,1,2014,4,9,2,8,42,1.0881439915634932,6.7708647227653955
-73.99859,40.73484,-73.95403,40.778876,1,2014,10,13,0,0,42,6.169549120504891,16.331205292804157
-73.975464,40.759844,-73.981185,40.767777,1,2013,12,8,6,10,41,1.0051229294807564,6.436610229525741
-73.989125,40.716789,-73.964932,40.680453,1,2013,12,8,6,10,41,4.525968998011742,13.691647084933834
-74.005634,40.74562,-73.974271,40.756268,1,2013,12,8,6,10,41,2.895085599353327,10.114842329565704
-73.983593,40.753346,-73.981336,40.764195,1,2013,12,8,6,10,41,1.2212415917874904,6.869986496913384
-73.954306,40.787365,-73.976177,40.759618,1,2013,12,8,6,10,41,3.593208336971655,11.450892476593822
-73.986409,40.740058,-73.978558,40.758794,1,2013,12,8,6,10,41,2.185804429390291,8.70036974029972
-73.97854,40.751669,-73.986632,40.74526,1,2013,2,14,3,2,2,0.986172879132411,6.058583879518778
-74.001793,40.740602,-73.986466,40.772138,1,2009,7,4,5,13,0,3.736739391629837,10.036697433646736
-74.001624,40.730758,-73.992518,40.75371,1,2009,7,4,5,13,0,2.6649569710550707,8.13254135775469
-73.988187,40.728022,-73.980166,40.726988,1,2013,3,20,2,3,1,0.6856069222553045,5.661588463992757
-73.978259,40.752193,-73.945279,40.773469,1,2010,8,25,2,12,3,3.6485749772802536,10.251275625252902
-73.956437,40.768069,-73.968291,40.765286,1,2010,8,25,2,12,3,1.0451638633962064,5.424267271322492
-73.99982,40.738531,-73.946118,40.726009,1,2013,9,8,6,3,47,4.734311917461528,13.532883433994698
-74.004698,40.740596,-73.981599,40.732515,1,2013,9,8,6,3,47,2.143618385579723,8.62978217598311
-73.97873,40.744792,-73.964008,40.765231,1,2012,12,19,2,16,29,2.589008601714254,9.237112487905051
-73.97317,40.755449,-73.977253,40.750079,1,2012,12,19,2,16,29,0.6890830646495351,5.8025676596340645
-73.990761,40.755819,-73.953763,40.779094,1,2009,5,15,4,21,19,4.050468640671627,10.564930367035231
-73.982558,40.686214,-73.997955,40.677999,1,2009,5,15,4,21,19,1.5874756662725367,6.54023956968922
-73.966405,40.768034,-73.971148,40.794467,1,2012,6,6,2,17,33,2.9662252971092635,9.47616657538822
-73.974502,40.761065,-73.962233,40.763744,1,2012,6,6,2,17,33,1.0753992516616928,6.128782009336305
-73.972802,40.764493,-73.995699,40.73344,1,2012,6,6,2,17,33,3.9551398443795267,11.88244341759821
-73.980795,40.76435,-74.001558,40.762138,1,2012,6,6,2,17,33,1.7658883214325736,7.520270051908938
-74.004032,40.747823,-73.980946,40.779577,1,2011,9,20,1,0,7,4.0308188182691165,11.275285109476158
-73.93906,40.802167,-73.947783,40.795358,1,2010,1,29,4,8,32,1.0546972243444905,4.756840157198326
-74.001908,40.740496,-73.974303,40.759254,1,2010,1,29,4,8,32,3.123770939462435,8.924044181201793
-74.007382,40.711527,-74.009398,40.71391,1,2010,1,29,4,8,32,0.3147783244485576,3.933237640072889
-73.945669,40.782263,-73.961358,40.806242,1,2010,1,29,4,8,32,2.9755188563662593,8.270030373951386
-73.952873,40.768048,-73.967238,40.761117,1,2010,1,29,4,8,32,1.4344333542893257,5.696163941432133
-73.981534,40.74696,-73.98798,40.755971,1,2010,1,29,4,8,32,1.139645618869924,5.190649530486098
-73.91418457,40.68730164,-73.91449738,40.68746185,1,2015,5,15,4,1,51,0.03182775816780964,5.069827405463457
-73.97682953,40.76490021,-73.95729065,40.80168152,1,2015,5,15,4,1,51,4.408353731842763,12.846710403288625
-73.9739151,40.76080704,-73.99752808,40.76108932,1,2015,5,15,4,1,51,1.989018522964986,8.626728814398234
-73.97218323,40.79854584,-73.9677887,40.80182648,1,2015,5,15,4,1,51,0.5195209037471564,5.591902784295257
-73.9452,40.7785,-73.7864,40.6386,1,2011,7,26,1,5,14,20.522175358727342,43.38398327256914
-73.969377,40.753828,-73.965341,40.690533,1,2011,9,9,4,3,0,7.046306287559016,17.62408798128797
-74.006299,40.741497,-74.006592,40.74424,1,2011,9,9,4,3,0,0.3060053195287544,4.491558982602669
